method	dataset	attributes	types	nb_attributes	depthmax	class_attribute	wanted_label	alpha	top_k	nb_patterns_top	support_size	support_size_ratio	tpr	fpr	quality	timespent
DSSD	sonar	['bh', 'bg', 'be', 'bd', 'bf', 'bc', 'ba', 'bb', 'az', 'ax', 'ay', 'a', 'd', 'b', 'c', 'aa', 'aw', 'e', 'z', 'ab', 'g', 'ar', 'f', 'ac', 'y']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	25.0	8.0	class	R	0.46634615384615385	5.0	5.0	119.0	0.5721153846153846	0.845360824742268	0.3333333333333333	0.1274269600591716	6.501293182373047
fssd	sonar	['bh', 'bg', 'be', 'bd', 'bf', 'bc', 'ba', 'bb', 'az', 'ax', 'ay', 'a', 'd', 'b', 'c', 'aa', 'aw', 'e', 'z', 'ab', 'g', 'ar', 'f', 'ac', 'y', 'm', 'at', 'w', 'u', 'h']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	30.0	8.0	class	R	0.46634615384615385	5.0	1.0	29.0	0.13942307692307693	0.29896907216494845	0.0	0.07440366124260354	1800.0510408878326
BSD	sonar	['bh', 'bg', 'be', 'bd', 'bf', 'bc', 'ba', 'bb', 'az', 'ax', 'ay', 'a', 'd', 'b', 'c', 'aa', 'aw', 'e', 'z', 'ab', 'g', 'ar', 'f', 'ac', 'y', 'm', 'at', 'w', 'u', 'h']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	30.0	8.0	class	R	0.46634615384615385	5.0	5.0	117.0	0.5625	0.7938144329896907	0.36036036036036034	0.10787259615384615	4.193691968917847
DSSD	sonar	['bh', 'bg', 'be', 'bd', 'bf', 'bc', 'ba', 'bb', 'az', 'ax', 'ay', 'a', 'd', 'b', 'c', 'aa', 'aw', 'e', 'z', 'ab', 'g', 'ar', 'f', 'ac', 'y', 'm', 'at', 'w', 'u', 'h']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	30.0	8.0	class	R	0.46634615384615385	5.0	5.0	136.0	0.6538461538461539	0.9278350515463918	0.4144144144144144	0.12777366863905326	9.567842245101929
fssd	sonar	['bh', 'bg', 'be', 'bd', 'bf', 'bc', 'ba', 'bb', 'az', 'ax', 'ay', 'a', 'd', 'b', 'c', 'aa', 'aw', 'e', 'z', 'ab', 'g', 'ar', 'f', 'ac', 'y', 'm', 'at', 'w', 'u', 'h', 'x', 'ad', 'q', 'n', 'au', 't', 'o', 'v', 'k', 'p', 'ao', 'am', 'r', 'av', 'af', 'i', 'ag', 'as', 'aj', 'aq', 'ai', 'ah', 's', 'l', 'ak', 'an', 'al', 'j', 'ae', 'ap']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	60.0	8.0	class	R	0.46634615384615385	5.0	1.0	157.0	0.7548076923076923	1.0	0.5405405405405406	0.1143444896449704	1801.977120399475
BSD	sonar	['bh', 'bg', 'be', 'bd', 'bf', 'bc', 'ba', 'bb', 'az', 'ax', 'ay', 'a', 'd', 'b', 'c', 'aa', 'aw', 'e', 'z', 'ab', 'g', 'ar', 'f', 'ac', 'y', 'm', 'at', 'w', 'u', 'h', 'x', 'ad', 'q', 'n', 'au', 't', 'o', 'v', 'k', 'p', 'ao', 'am', 'r', 'av', 'af', 'i', 'ag', 'as', 'aj', 'aq', 'ai', 'ah', 's', 'l', 'ak', 'an', 'al', 'j', 'ae', 'ap']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	60.0	8.0	class	R	0.46634615384615385	5.0	5.0	100.0	0.4807692307692308	0.7319587628865979	0.26126126126126126	0.11714127218934911	11.263762712478638
DSSD	sonar	['bh', 'bg', 'be', 'bd', 'bf', 'bc', 'ba', 'bb', 'az', 'ax', 'ay', 'a', 'd', 'b', 'c', 'aa', 'aw', 'e', 'z', 'ab', 'g', 'ar', 'f', 'ac', 'y', 'm', 'at', 'w', 'u', 'h', 'x', 'ad', 'q', 'n', 'au', 't', 'o', 'v', 'k', 'p', 'ao', 'am', 'r', 'av', 'af', 'i', 'ag', 'as', 'aj', 'aq', 'ai', 'ah', 's', 'l', 'ak', 'an', 'al', 'j', 'ae', 'ap']	['numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric', 'numeric']	60.0	8.0	class	R	0.46634615384615385	5.0	5.0	82.0	0.3942307692307692	0.7216494845360825	0.10810810810810811	0.15269045857988164	18.233331441879272
MCTS4DM	sonar	['bh']	['numeric']	1.0	8	class	R	0.46634615384615385	5.0	5.0	162.0	0.7788461538461539	0.8350515463917526	0.7207207207207207	0.028453217455621318	0.37492847442626953
MCTS4DM	sonar	['bh', 'bg']	['numeric', 'numeric']	2.0	8	class	R	0.46634615384615385	5.0	5.0	114.0	0.5480769230769231	0.6701030927835051	0.43243243243243246	0.05914848372781063	5.792172908782959
MCTS4DM	sonar	['bh', 'bg', 'be']	['numeric', 'numeric', 'numeric']	3.0	8	class	R	0.46634615384615385	5.0	5.0	136.0	0.6538461538461539	0.7938144329896907	0.5225225225225225	0.0675157174556213	5.812394618988037
